Id,Status,Timediff
0894EF37C23A1ED88DC8D20ABD035387,10,0.6784085666666668
0894EF37C23A1ED88DC8D20ABD035387,20,3.3820094833333334
0894EF37C23A1ED88DC8D20ABD035387,25,0.4334438666666667
0894EF37C23A1ED88DC8D20ABD035387,30,0.0
0894EF37C23A1ED88DC8D20ABD035387,33,0.0
0894EF37C23A1ED88DC8D20ABD035387,35,0.0
0894EF37C23A1ED88DC8D20ABD035387,40,1.355801966666667
0894EF37C23A1ED88DC8FEC4128DB736,10,16.602093950000004
0894EF37C23A1ED88DC8FEC4128DB736,20,1.5508685000000004
0894EF37C23A1ED88DC8FEC4128DB736,25,0.0
0894EF37C23A1ED88DC8FEC4128DB736,30,0.0
0894EF37C23A1ED88DC8FEC4128DB736,33,0.0
0894EF37C23A1ED88DC8FEC4128DB736,35,0.0
0894EF37C23A1ED88DC8FEC4128DB736,40,0.5068907833333334
0894EF37C23A1ED88DC8FEC4128DB736,45,0.00020735
0894EF37C23A1ED88DC9402321CC1D18,10,0.5684251166666667
0894EF37C23A1ED88DC9402321CC1D18,20,1.5137911333333336
0894EF37C23A1ED88DC9402321CC1D18,25,7.116396683333334
0894EF37C23A1ED88DC9402321CC1D18,30,10.007363466666668
0894EF37C23A1ED88DC9402321CC1D18,33,2.9209243333333337
0894EF37C23A1ED88DC9402321CC1D18,35,0.0
0894EF37C23A1ED88DC9402321CC1D18,40,0.5955059
0894EF37C23A1ED88DC9402321CC1D18,45,0.21649848333333335
0894EF37C23A1ED88DCB16F529A4E4BB,10,0.4579726166666667
0894EF37C23A1ED88DCB16F529A4E4BB,20,2.615629016666667
0894EF37C23A1ED88DCB16F529A4E4BB,25,0.0
0894EF37C23A1ED88DCB16F529A4E4BB,30,0.0
0894EF37C23A1ED88DCB16F529A4E4BB,33,0.0
0894EF37C23A1ED88DCB16F529A4E4BB,35,0.0
0894EF37C23A1ED88DCB16F529A4E4BB,40,0.3877950333333333
0894EF37C23A1ED88DCB1B0C4912A4D9,10,1.3302559833333334
0894EF37C23A1ED88DCB1B0C4912A4D9,20,22.024366083333337
0894EF37C23A1ED88DCB1B0C4912A4D9,25,1105.4897119
0894EF37C23A1ED88DCB1B0C4912A4D9,30,0.0005902333333333334
0894EF37C23A1ED88DCB1B0C4912A4D9,33,61.632090549999994
0894EF37C23A1ED88DCB1B0C4912A4D9,35,0.0
0894EF37C23A1ED88DCB1B0C4912A4D9,40,0.16385681666666668
0894EF37C23A1ED88DCB2D13D702674B,10,1525.5554898166667
0894EF37C23A1ED88DCB2D13D702674B,20,13.044914933333335
0894EF37C23A1ED88DCB2D13D702674B,25,0.0
0894EF37C23A1ED88DCB2D13D702674B,30,0.0006298333333333334
0894EF37C23A1ED88DCB2D13D702674B,33,39.28783405
0894EF37C23A1ED88DCB2D13D702674B,35,8.887022083333335
0894EF37C23A1ED88DCB2D13D702674B,40,6.452940166666667
0894EF37C23A1ED88DCB2EA5AE91674D,10,0.5324426333333333
0894EF37C23A1ED88DCB2EA5AE91674D,20,69.25474270000001
0894EF37C23A1ED88DCB2EA5AE91674D,25,0.0
0894EF37C23A1ED88DCB2EA5AE91674D,30,70.86470193333334
0894EF37C23A1ED88DCB2EA5AE91674D,33,11.600858816666667
0894EF37C23A1ED88DCB2EA5AE91674D,35,0.0
0894EF37C23A1ED88DCB2EA5AE91674D,40,0.17745378333333334
0894EF37C23A1ED88DCB2EA5AE91674D,45,0.03645823333333334
0894EF37C23A1ED88DCB3DB79061C8B4,10,0.6949828
0894EF37C23A1ED88DCB3DB79061C8B4,20,64.71575046666668
0894EF37C23A1ED88DCB3DB79061C8B4,25,15.421629099999999
0894EF37C23A1ED88DCB3DB79061C8B4,30,82.28205816666667
0894EF37C23A1ED88DCB3DB79061C8B4,33,0.0
0894EF37C23A1ED88DCB3DB79061C8B4,35,0.0
0894EF37C23A1ED88DCB3DB79061C8B4,40,1290.5473637500006
0894EF37C23A1ED88DCB3DB79061C8B4,45,0.06149121666666667
0894EF37C23A1ED88DCB76C551CDACD5,10,0.34378618333333333
0894EF37C23A1ED88DCB76C551CDACD5,20,18.093866666666667
0894EF37C23A1ED88DCB76C551CDACD5,25,0.0
0894EF37C23A1ED88DCB76C551CDACD5,30,0.0
0894EF37C23A1ED88DCB76C551CDACD5,33,0.0
0894EF37C23A1ED88DCB76C551CDACD5,35,0.0
0894EF37C23A1ED88DCB76C551CDACD5,40,0.36326315000000003
0894EF37C23A1ED88DCEC1BC59E74EBD,10,1.5098753166666667
0894EF37C23A1ED88DCEC1BC59E74EBD,20,138.55041191666666
0894EF37C23A1ED88DCEC1BC59E74EBD,25,0.0
0894EF37C23A1ED88DCEC1BC59E74EBD,30,140.54443065
0894EF37C23A1ED88DCEC1BC59E74EBD,33,0.0
0894EF37C23A1ED88DCEC1BC59E74EBD,35,0.0
0894EF37C23A1ED88DCEC1BC59E74EBD,40,0.2099672
0894EF37C23A1ED88DCEC1BC59E74EBD,45,0.052003100000000003
0894EF37C23A1ED88DCED2344886AFF1,10,3.5470221500000005
0894EF37C23A1ED88DCED2344886AFF1,20,0.8793093333333334
0894EF37C23A1ED88DCED2344886AFF1,25,0.6320824666666667
0894EF37C23A1ED88DCED2344886AFF1,30,6.004514100000001
0894EF37C23A1ED88DCED2344886AFF1,33,0.5582064
0894EF37C23A1ED88DCED2344886AFF1,35,0.4972842833333333
0894EF37C23A1ED88DCED2344886AFF1,40,0.0
0894EF37C23A1ED88DCF315A134AB7DA,10,0.5301073333333334
0894EF37C23A1ED88DCF315A134AB7DA,20,966.5440279166668
0894EF37C23A1ED88DCF315A134AB7DA,25,0.0
0894EF37C23A1ED88DCF315A134AB7DA,30,967.5481834666668
0894EF37C23A1ED88DCF315A134AB7DA,33,7.002559983333334
0894EF37C23A1ED88DCF315A134AB7DA,35,0.0
0894EF37C23A1ED88DCF315A134AB7DA,40,0.2625584666666667
0894EF37C23A1ED88DCF315A134AB7DA,45,0.00018538333333333336
0894EF37C23A1ED88DCF63A2FADC9B9F,10,0.5335071166666667
0894EF37C23A1ED88DCF63A2FADC9B9F,20,948.9546096833334
0894EF37C23A1ED88DCF63A2FADC9B9F,25,0.0
0894EF37C23A1ED88DCF63A2FADC9B9F,30,949.9637081500001
0894EF37C23A1ED88DCF63A2FADC9B9F,33,0.0
0894EF37C23A1ED88DCF63A2FADC9B9F,35,0.0
0894EF37C23A1ED88DCF63A2FADC9B9F,40,0.3191030166666667
0894EF37C23A1ED88DCF63A2FADC9B9F,45,0.00018160000000000002
0894EF37C23A1ED88DD1FA80E6E275C5,10,1103.2965138999996
0894EF37C23A1ED88DD1FA80E6E275C5,15,2.1577274833333338
0894EF37C23A1ED88DD1FA80E6E275C5,20,56.32656295
0894EF37C23A1ED88DD1FA80E6E275C5,25,291.4551918166666
0894EF37C23A1ED88DD2465139787BF0,10,0.39045445
0894EF37C23A1ED88DD2465139787BF0,20,888.8677602000001
0894EF37C23A1ED88DDD319716F57560,10,147.09925111666666
0894EF37C23A1ED88DDD319716F57560,30,0.0004444166666666667
0894EF37C23A1ED88DDD319716F57560,90,0.00028995000000000003
0894EF37C23A1ED88DDD523828D53926,10,1.935235116666667
0894EF37C23A1ED88DDD523828D53926,20,33.07247275
0894EF37C23A1ED88DDD523828D53926,25,35.20785056666667
0894EF37C23A1ED88DDD523828D53926,30,0.0
0894EF37C23A1ED88DDD523828D53926,33,0.0
0894EF37C23A1ED88DDD523828D53926,35,0.0
0894EF37C23A1ED88DDD523828D53926,40,0.0
0894EF37C23A1ED88DDD69742AE7FB2A,10,0.67898905
0894EF37C23A1ED88DDD69742AE7FB2A,20,30.51170816666667
0894EF37C23A1ED88DDD69742AE7FB2A,25,31.390043050000003
0894EF37C23A1ED88DDD69742AE7FB2A,30,0.0
0894EF37C23A1ED88DDD69742AE7FB2A,33,0.0
0894EF37C23A1ED88DDD69742AE7FB2A,35,0.0
0894EF37C23A1ED88DDD69742AE7FB2A,40,0.0
0894EF37C23A1ED88DDDA34C39A8FFA6,10,17.441269416666668
0894EF37C23A1ED88DDDA34C39A8FFA6,20,0.46505315
0894EF37C23A1ED88DDDA34C39A8FFA6,25,0.0
0894EF37C23A1ED88DDDA34C39A8FFA6,30,18.319205216666667
0894EF37C23A1ED88DDDA34C39A8FFA6,33,0.0
0894EF37C23A1ED88DDDA34C39A8FFA6,35,10.676346483333337
0894EF37C23A1ED88DDDA34C39A8FFA6,40,0.015600983333333335
0894EF37C23A1ED88DDF6AB9C88668C2,10,0.9712451999999999
0894EF37C23A1ED88DDF6AB9C88668C2,20,1.1468770333333336
0894EF37C23A1ED88DDF6AB9C88668C2,25,5.191472583333333
0894EF37C23A1ED88DDF6AB9C88668C2,30,0.0
0894EF37C23A1ED88DDF6AB9C88668C2,33,0.0
0894EF37C23A1ED88DDF6AB9C88668C2,35,0.0
0894EF37C23A1ED88DDF6AB9C88668C2,40,0.13627993333333335
0894EF37C23A1ED88DE00983C1B95670,10,4.498030883333334
0894EF37C23A1ED88DE00983C1B95670,20,22.447039683333337
0894EF37C23A1ED88DE00983C1B95670,25,0.0
0894EF37C23A1ED88DE00983C1B95670,30,0.0
0894EF37C23A1ED88DE00983C1B95670,33,0.0
0894EF37C23A1ED88DE00983C1B95670,35,0.0
0894EF37C23A1ED88DE00983C1B95670,40,0.35992798333333337
0894EF37C23A1ED88DE00983C1B95670,45,0.00019788333333333334
0894EF37C23A1ED88DE22CE85182E337,10,1.8387601833333334
0894EF37C23A1ED88DE22CE85182E337,20,10.135889783333333
0894EF37C23A1ED88DE22CE85182E337,25,0.0
0894EF37C23A1ED88DE22CE85182E337,30,0.0
0894EF37C23A1ED88DE22CE85182E337,33,20.638660199999997
0894EF37C23A1ED88DE22CE85182E337,35,69.60186548333333
0894EF37C23A1ED88DE22CE85182E337,40,0.3395975666666667
0894EF37C23A1ED88DE22CE85182E337,45,0.00021190000000000003
0894EF37C23A1ED88DE248FDB6A7E518,10,0.8026366333333333
0894EF37C23A1ED88DE248FDB6A7E518,20,0.6886550833333333
0894EF37C23A1ED88DE248FDB6A7E518,25,0.0
0894EF37C23A1ED88DE248FDB6A7E518,30,0.11166428333333335
0894EF37C23A1ED88DE248FDB6A7E518,33,1.9433256833333337
0894EF37C23A1ED88DE248FDB6A7E518,35,0.0
0894EF37C23A1ED88DE248FDB6A7E518,40,0.4832616166666666
0894EF37C23A1ED88DE248FDB6A7E518,45,0.04248011666666667
0894EF37C23A1ED88DE3079EC68833D8,10,2.4833739333333336
0894EF37C23A1ED88DE3079EC68833D8,20,26.675845483333337
0894EF37C23A1ED88DE3079EC68833D8,25,0.0
0894EF37C23A1ED88DE3079EC68833D8,30,0.0
0894EF37C23A1ED88DE3079EC68833D8,33,62.36707055
0894EF37C23A1ED88DE3079EC68833D8,35,1.7457248500000002
0894EF37C23A1ED88DE3079EC68833D8,40,1316.6069874166667
0894EF37C23A1ED88DE31DECCCAE9593,10,2.1155231833333334
0894EF37C23A1ED88DE31DECCCAE9593,20,6.40943335
0894EF37C23A1ED88DE31DECCCAE9593,25,0.0
0894EF37C23A1ED88DE31DECCCAE9593,30,9.136753316666667
0894EF37C23A1ED88DE31DECCCAE9593,33,0.0
0894EF37C23A1ED88DE31DECCCAE9593,35,0.0
0894EF37C23A1ED88DE31DECCCAE9593,40,0.54730475
0894EF37C23A1ED88DE340F24AD95851,10,1.4905468833333333
0894EF37C23A1ED88DE340F24AD95851,20,3.7702672
0894EF37C23A1ED88DE340F24AD95851,25,0.0
0894EF37C23A1ED88DE340F24AD95851,30,6.68341565
0894EF37C23A1ED88DE340F24AD95851,33,0.0
0894EF37C23A1ED88DE340F24AD95851,35,0.0
0894EF37C23A1ED88DE340F24AD95851,40,0.5183919166666667
0894EF37C23A1ED88DE36352EE4AFB1B,10,1.6813209333333332
0894EF37C23A1ED88DE36352EE4AFB1B,20,0.5899980333333334
0894EF37C23A1ED88DE36352EE4AFB1B,25,0.0
0894EF37C23A1ED88DE36352EE4AFB1B,30,0.0006861500000000002
0894EF37C23A1ED88DE36352EE4AFB1B,33,4.9006235333333334
0894EF37C23A1ED88DE36352EE4AFB1B,35,1.54380395
0894EF37C23A1ED88DE36352EE4AFB1B,40,0.0
0894EF37C23A1ED88DE551CD35BCA33B,10,4.6256041833333335
0894EF37C23A1ED88DE551CD35BCA33B,30,0.0005899666666666667
0894EF37C23A1ED88DE5566E8816635E,10,27.811147716666667
0894EF37C23A1ED88DE5566E8816635E,20,77.30656061666666
0894EF37C23A1ED88DE5566E8816635E,25,0.0
0894EF37C23A1ED88DE5566E8816635E,30,106.47410755
0894EF37C23A1ED88DE5566E8816635E,33,1.03641455
0894EF37C23A1ED88DE5566E8816635E,35,0.0
0894EF37C23A1ED88DE5566E8816635E,40,0.17768561666666666
0894EF37C23A1ED88DE65B5C4A61F939,10,1.445469916666667
0894EF37C23A1ED88DE65B5C4A61F939,20,4.239724750000001
0894EF37C23A1ED88DE65B5C4A61F939,25,0.0
0894EF37C23A1ED88DE65B5C4A61F939,30,0.0
0894EF37C23A1ED88DE65B5C4A61F939,33,0.0
0894EF37C23A1ED88DE65B5C4A61F939,35,0.7727529166666666
0894EF37C23A1ED88DE65B5C4A61F939,40,0.20449138333333336
0894EF37C23A1ED88DE65B5C4A61F939,45,0.0517555
0894EF37C23A1ED88DE6646B89DB7953,10,5.3645708999999995
0894EF37C23A1ED88DE6646B89DB7953,20,3.6638537333333336
0894EF37C23A1ED88DE6646B89DB7953,25,0.0
0894EF37C23A1ED88DE6646B89DB7953,30,9.545570516666666
0894EF37C23A1ED88DE6646B89DB7953,33,0.0
0894EF37C23A1ED88DE6646B89DB7953,35,11.576005316666667
0894EF37C23A1ED88DE6646B89DB7953,40,24.453613233333332
0894EF37C23A1ED88DE6646B89DB7953,45,0.0002593
0894EF37C23A1ED88DE846B1A1FDA0E6,10,7.8817975
0894EF37C23A1ED88DE846B1A1FDA0E6,30,0.0009936333333333334
0894EF37C23A1ED88DE846B1A1FDA0E6,90,0.0025329333333333334
0894EF37C23A1ED88DE8594B9AF0E2B8,10,1.8355890499999998
0894EF37C23A1ED88DE8594B9AF0E2B8,20,0.53259895
0894EF37C23A1ED88DE8594B9AF0E2B8,25,0.0
0894EF37C23A1ED88DE8594B9AF0E2B8,30,0.0
0894EF37C23A1ED88DE8594B9AF0E2B8,33,0.0
0894EF37C23A1ED88DE8594B9AF0E2B8,35,0.0
0894EF37C23A1ED88DE8594B9AF0E2B8,40,0.14908011666666668
0894EF37C23A1ED88DE87E73C3A6A56B,10,0.6338701333333333
0894EF37C23A1ED88DE87E73C3A6A56B,20,1.2424317666666667
0894EF37C23A1ED88DE87E73C3A6A56B,25,0.0
0894EF37C23A1ED88DE87E73C3A6A56B,30,0.0
0894EF37C23A1ED88DE87E73C3A6A56B,33,15.277598083333334
0894EF37C23A1ED88DE87E73C3A6A56B,35,6.099819866666667
0894EF37C23A1ED88DE87E73C3A6A56B,40,1.1095481166666668
0894EF37C23A1ED88DE87E73C3A6A56B,45,0.0
0894EF37C23A1ED88DE8C2E440104B2B,10,12.557794300000003
0894EF37C23A1ED88DE8C2E440104B2B,20,902.1283527666668
0894EF37C23A1ED88DE8C2E440104B2B,25,915.0022044833335
0894EF37C23A1ED88DE8C2E440104B2B,30,0.0
0894EF37C23A1ED88DE8C2E440104B2B,33,178.76485765
0894EF37C23A1ED88DE8C2E440104B2B,35,162.11700208333332
0894EF37C23A1ED88DE8C2E440104B2B,40,0.27198310000000003
0894EF37C23A1ED88DE8C2E440104B2B,45,0.00017178333333333333
0894EF37C23A1ED88DE8D728A8D7ED0B,10,0.5090113500000001
0894EF37C23A1ED88DE8D728A8D7ED0B,20,3.4401317333333337
0894EF37C23A1ED88DE8D728A8D7ED0B,25,0.0
0894EF37C23A1ED88DE8D728A8D7ED0B,30,0.0
0894EF37C23A1ED88DE8D728A8D7ED0B,33,0.0
0894EF37C23A1ED88DE8D728A8D7ED0B,35,0.0
0894EF37C23A1ED88DE8D728A8D7ED0B,40,0.13105336666666667
0894EF37C23A1ED88DE91E6506DE331D,10,37.13828695
0894EF37C23A1ED88DE91E6506DE331D,15,0.5986113833333334
0894EF37C23A1ED88DE91E6506DE331D,20,9.29366185
0894EF37C23A1ED88DE91E6506DE331D,90,0.7773551333333334
0894EF37C23A1ED88DE99774F662BD21,10,0.5595051833333333
0894EF37C23A1ED88DE99774F662BD21,20,0.4441527333333334
0894EF37C23A1ED88DE99774F662BD21,25,0.0
0894EF37C23A1ED88DE99774F662BD21,30,0.0
0894EF37C23A1ED88DE99774F662BD21,33,0.50857415
0894EF37C23A1ED88DE99774F662BD21,35,0.0
0894EF37C23A1ED88DE99774F662BD21,40,0.4972779666666667
0894EF37C23A1ED88DE99774F662BD21,45,0.08892180000000001
0894EF37C23A1ED88DF9EFA1386672EF,10,1476.444221866666
0894EF37C23A1ED88DF9EFA1386672EF,20,74.08657805000001
0894EF37C23A1ED88DF9EFA1386672EF,25,0.00057195
0894EF37C23A1ED88DF9EFA1386672EF,30,0.0
0894EF37C23A1ED88DF9EFA1386672EF,33,0.0
0894EF37C23A1ED88DF9EFA1386672EF,35,1346.2458864333335
0894EF37C23A1ED88DF9EFA1386672EF,40,0.0
0894EF37C23A1ED88DFA01D7F3F254C6,10,1.0132927666666667
0894EF37C23A1ED88DFA01D7F3F254C6,20,25.820693866666666
0894EF37C23A1ED88DFA01D7F3F254C6,25,115.18239563333336
0894EF37C23A1ED88DFA01D7F3F254C6,30,142.50070918333336
0894EF37C23A1ED88DFA01D7F3F254C6,33,348.0337609
0894EF37C23A1ED88DFA01D7F3F254C6,35,0.0
0894EF37C23A1ED88DFA01D7F3F254C6,40,0.0
0894EF37C23A1ED88DFA02C8354234D1,10,402.1034360833334
0894EF37C23A1ED88DFA02C8354234D1,20,1090.5561607500001
0894EF37C23A1ED88DFA02C8354234D1,25,7.971274266666667
0894EF37C23A1ED88DFA02C8354234D1,30,0.0
0894EF37C23A1ED88DFA02C8354234D1,33,1.8234722166666668
0894EF37C23A1ED88DFA02C8354234D1,35,0.0
0894EF37C23A1ED88DFA13C6546FD69F,10,477.4283604833334
0894EF37C23A1ED88DFA13C6546FD69F,20,5.846783666666668
0894EF37C23A1ED88DFA13C6546FD69F,25,0.0
0894EF37C23A1ED88DFA13C6546FD69F,30,0.0
0894EF37C23A1ED88DFA13C6546FD69F,33,0.0
0894EF37C23A1ED88DFA13C6546FD69F,35,0.0
0894EF37C23A1ED88DFA13C6546FD69F,40,0.3583481
0894EF37C23A1ED88DFA13C6546FD69F,45,0.00024226666666666668
0894EF37C23A1ED88DFA217CF02A7702,10,0.32925701666666674
0894EF37C23A1ED88DFA217CF02A7702,20,18.28220793333333
0894EF37C23A1ED88DFA217CF02A7702,25,118.60959941666667
0894EF37C23A1ED88DFA217CF02A7702,30,137.62031383333334
0894EF37C23A1ED88DFA217CF02A7702,33,343.09018578333337
0894EF37C23A1ED88DFA217CF02A7702,35,0.0
0894EF37C23A1ED88DFA217CF02A7702,40,0.0
0894EF37C23A1ED88DFA22C41CF9570B,10,18.470983833333335
0894EF37C23A1ED88DFA22C41CF9570B,20,1094.9667862166666
0894EF37C23A1ED88DFA22C41CF9570B,25,3.7743710666666668
0894EF37C23A1ED88DFA22C41CF9570B,30,0.0
0894EF37C23A1ED88DFA22C41CF9570B,33,0.4717365166666667
0894EF37C23A1ED88DFA22C41CF9570B,35,0.0
0894EF37C23A1ED88DFA6488172E3CE9,10,101.42259553333334
0894EF37C23A1ED88DFA6488172E3CE9,20,230.62680960000003
0894EF37C23A1ED88DFA6488172E3CE9,25,0.9494263666666667
0894EF37C23A1ED88DFA6488172E3CE9,30,333.6035436166667
0894EF37C23A1ED88DFA6488172E3CE9,33,1.9876498666666667
0894EF37C23A1ED88DFA6488172E3CE9,35,0.9657533000000001
0894EF37C23A1ED88DFA6488172E3CE9,40,13.802965366666667
0894EF37C23A1ED88DFA668ED9249CF5,10,96.61626151666668
0894EF37C23A1ED88DFA668ED9249CF5,20,40.586360000000006
0894EF37C23A1ED88DFA668ED9249CF5,25,0.0
0894EF37C23A1ED88DFA668ED9249CF5,30,139.24002668333335
0894EF37C23A1ED88DFA668ED9249CF5,33,0.0
0894EF37C23A1ED88DFA668ED9249CF5,35,178.1393054166667
0894EF37C23A1ED88DFA668ED9249CF5,40,0.01969715
0894EF37C23A1ED88DFA7578F1AE3EC1,10,2.5805546333333336
0894EF37C23A1ED88DFA7578F1AE3EC1,20,106.92978403333335
0894EF37C23A1ED88DFA7578F1AE3EC1,25,0.0
0894EF37C23A1ED88DFA7578F1AE3EC1,30,109.98111793333334
0894EF37C23A1ED88DFA7578F1AE3EC1,33,0.0
0894EF37C23A1ED88DFA7578F1AE3EC1,35,0.0
0894EF37C23A1ED88DFA7578F1AE3EC1,40,0.20785688333333335
0894EF37C23A1ED88DFA7578F1AE3EC1,45,0.00081665
0894EF37C23A1ED88DFC25F81E6A642F,10,1411.699384316667
0894EF37C23A1ED88DFC25F81E6A642F,15,0.8198947333333334
0894EF37C23A1ED88DFC25F81E6A642F,20,7.658860133333335
0894EF37C23A1ED88DFC25F81E6A642F,30,0.0006502166666666669
0894EF37C23A1ED88DFC25F81E6A642F,90,2.5256065833333334
0894EF37C23A1ED88DFC5022BCA687E3,10,12.01661775
0894EF37C23A1ED88DFC5022BCA687E3,20,1.9604373333333334
0894EF37C23A1ED88DFC5022BCA687E3,25,1.8639671666666668
0894EF37C23A1ED88DFC5022BCA687E3,30,16.13939351666667
0894EF37C23A1ED88DFC5022BCA687E3,33,1.1807959000000001
0894EF37C23A1ED88DFC5022BCA687E3,35,1.4414529500000002
0894EF37C23A1ED88DFC5022BCA687E3,40,255.0956177
0894EF37C23A1ED88DFC5022BCA687E3,45,0.0002531666666666667
0894EF37C23A1ED88DFD2FE74216B9F3,10,0.2941587500000001
0894EF37C23A1ED88DFD2FE74216B9F3,20,1.4759140000000002
0894EF37C23A1ED88DFD2FE74216B9F3,25,1.0178822500000002
0894EF37C23A1ED88DFD2FE74216B9F3,30,0.13151538333333335
0894EF37C23A1ED88DFD2FE74216B9F3,33,0.7181038333333334
0894EF37C23A1ED88DFD2FE74216B9F3,35,2.0916930166666665
0894EF37C23A1ED88DFD2FE74216B9F3,40,0.08517843333333334
0894EF37C23A1ED88DFD32F28C7399FE,10,0.39336934999999995
0894EF37C23A1ED88DFD32F28C7399FE,20,75.7922355
0894EF37C23A1ED88DFD32F28C7399FE,25,31.884839966666668
0894EF37C23A1ED88DFD32F28C7399FE,30,0.0
0894EF37C23A1ED88DFD32F28C7399FE,33,8.550045633333335
0894EF37C23A1ED88DFD32F28C7399FE,35,6.015398433333333
0894EF37C23A1ED88DFD32F28C7399FE,40,0.0
0894EF37C23A1ED88DFF32670C37E403,10,3.483109133333333
0894EF37C23A1ED88DFF32670C37E403,20,0.5772894833333334
0894EF37C23A1ED88DFF32670C37E403,25,0.0
0894EF37C23A1ED88DFF32670C37E403,30,5.226929383333333
0894EF37C23A1ED88DFF32670C37E403,33,0.0
0894EF37C23A1ED88DFF32670C37E403,35,0.572633
0894EF37C23A1ED88DFF32670C37E403,40,0.24393746666666666
0894EF37C23A1ED88DFF32670C37E403,45,0.00021760000000000003
0894EF37C23A1ED88DFFF50344FA1347,10,0.6093609666666667
0894EF37C23A1ED88DFFF50344FA1347,20,23.275985533333337
0894EF37C23A1ED88DFFF50344FA1347,25,0.0
0894EF37C23A1ED88DFFF50344FA1347,30,24.468258983333335
0894EF37C23A1ED88DFFF50344FA1347,33,0.0
0894EF37C23A1ED88DFFF50344FA1347,35,0.0
0894EF37C23A1ED88DFFF50344FA1347,40,0.16365538333333335
0894EF37C23A1ED88DFFF50344FA1347,45,0.034075183333333335
0894EF37C23A1ED88E82CF2C6388B120,10,0.34528435
0894EF37C23A1ED88E82CF2C6388B120,20,9.950930783333336
0894EF37C23A1ED88E82CF2C6388B120,25,0.0
0894EF37C23A1ED88E82CF2C6388B120,30,0.0
0894EF37C23A1ED88E82CF2C6388B120,33,0.6698242333333333
0894EF37C23A1ED88E82CF2C6388B120,35,0.0
0894EF37C23A1ED88E82CF2C6388B120,40,0.11410708333333333
0894EF37C23A1ED88E82D666F056F13A,10,0.7689163166666667
0894EF37C23A1ED88E82D666F056F13A,20,18.73286403333334
0894EF37C23A1ED88E82D666F056F13A,25,0.36451490000000003
0894EF37C23A1ED88E82D666F056F13A,30,0.0
0894EF37C23A1ED88E82D666F056F13A,33,933.3158940333334
0894EF37C23A1ED88E82D666F056F13A,35,0.0
0894EF37C23A1ED88E82D666F056F13A,40,0.11695773333333334
0894EF37C23A1ED88E8318422FC2F720,10,20.733006083333333
0894EF37C23A1ED88E8318422FC2F720,15,720.3782896833334
0894EF37C23A1ED88E8318422FC2F720,20,6.226442149999999
0894EF37C23A1ED88E8318422FC2F720,25,0.0
0894EF37C23A1ED88E8318422FC2F720,30,0.09401316666666666
0894EF37C23A1ED88E8318422FC2F720,33,3916.651442866666
0894EF37C23A1ED88E8318422FC2F720,35,0.0
0894EF37C23A1ED88E8318422FC2F720,40,355.64247385000004
